brand,year,km_driven,fuel,seller_type,transmission,owner,selling_price
Hyundai,2012.0,14987.0,Petrol,Dealer,Manual,First Owner,245000.0
Ford,2016.0,25061.0,Diesel,Dealer,Manual,First Owner,650000.0
Ford,2017.0,42494.0,Diesel,Dealer,Manual,First Owner,760000.0
Honda,2014.0,44875.0,Diesel,Dealer,Manual,First Owner,395000.0
Ford,2014.0,89741.0,Diesel,Dealer,Manual,Second Owner,280000.0
Honda,2016.0,65000.0,Diesel,Dealer,Manual,First Owner,495000.0
Honda,2016.0,35000.0,Diesel,Dealer,Manual,First Owner,525000.0
Toyota,2009.0,149534.8,Diesel,Dealer,Manual,First Owner,420000.0
Tata,2010.0,34500.0,Diesel,Individual,Manual,First Owner,210000.0
Hyundai,2018.0,30000.0,Petrol,Individual,Manual,First Owner,650000.0
Other,2018.0,39000.0,Diesel,Individual,Automatic,First Owner,1200000.0
Ford,2019.0,16000.0,Diesel,Individual,Manual,First Owner,525000.0
Maruti,2010.0,80000.0,CNG,Individual,Manual,Second Owner,195000.0
Maruti,2016.0,60000.0,Diesel,Individual,Manual,First Owner,650000.0
Mahindra,2015.0,110000.0,Diesel,Individual,Manual,First Owner,540000.0
Maruti,2014.0,61000.0,Petrol,Individual,Manual,First Owner,180000.0
Maruti,2018.0,50000.0,Diesel,Individual,Manual,First Owner,980000.0
Other,2014.0,90000.0,Diesel,Individual,Manual,First Owner,250000.0
Hyundai,2018.0,35000.0,Petrol,Individual,Automatic,First Owner,550000.0
Volkswagen,2015.0,43000.0,Petrol,Individual,Manual,Second Owner,509999.0
Maruti,2017.0,50000.0,Petrol,Individual,Manual,First Owner,320000.0
Hyundai,2016.0,25000.0,Petrol,Individual,Manual,First Owner,275000.0
Mahindra,2013.0,149534.8,Diesel,Individual,Manual,First Owner,550000.0
Maruti,2009.0,50000.0,Petrol,Individual,Manual,Second Owner,145000.0
Other,2013.0,80000.0,Diesel,Individual,Manual,First Owner,250000.0
Hyundai,2012.0,35000.0,Diesel,Individual,Manual,First Owner,520000.0
Maruti,2007.0,85000.0,Petrol,Individual,Manual,Second Owner,95000.0
Toyota,2011.0,110000.0,Diesel,Individual,Manual,Third Owner,725000.0
Maruti,2006.0,70000.0,Petrol,Individual,Manual,Second Owner,55000.0
Honda,2014.0,100000.0,Diesel,Individual,Manual,First Owner,600000.0
Volkswagen,2013.0,120000.0,Diesel,Individual,Manual,Second Owner,330000.0
Maruti,2015.0,89000.0,Diesel,Individual,Manual,First Owner,470000.0
Maruti,2013.0,120000.0,Diesel,Individual,Manual,First Owner,365000.0
Hyundai,2013.0,40000.0,Petrol,Individual,Manual,Second Owner,250000.0
Maruti,2017.0,17000.0,Petrol,Individual,Manual,First Owner,430000.0
Maruti,2013.0,125000.0,Diesel,Individual,Manual,Second Owner,400000.0
Maruti,2015.0,110000.0,Petrol,Individual,Manual,Second Owner,615000.0
Ford,2011.0,120000.0,Diesel,Individual,Manual,Second Owner,150000.0
Ford,2014.0,90000.0,Diesel,Individual,Manual,First Owner,240000.0
Mahindra,2014.0,90000.0,Diesel,Individual,Manual,First Owner,800000.0
Hyundai,2015.0,110000.0,LPG,Individual,Manual,First Owner,240000.0
Ford,2014.0,87000.0,Diesel,Individual,Manual,Second Owner,600000.0
Mahindra,2014.0,15000.0,Diesel,Individual,Manual,First Owner,800000.0
Ford,2012.0,38000.0,Petrol,Individual,Manual,First Owner,350000.0
Honda,2011.0,64000.0,Petrol,Individual,Manual,Second Owner,300000.0
Tata,2015.0,55250.0,Diesel,Individual,Manual,First Owner,399000.0
Mahindra,2011.0,110000.0,Diesel,Individual,Manual,First Owner,300000.0
Maruti,2012.0,70000.0,Petrol,Individual,Automatic,First Owner,150000.0
Chevrolet,2010.0,60000.0,Diesel,Individual,Manual,Third Owner,320000.0
Tata,2018.0,17000.0,Diesel,Individual,Manual,First Owner,1200000.0
Renault,2017.0,13000.0,Petrol,Individual,Manual,Second Owner,300000.0
Nissan,2016.0,60000.0,Diesel,Individual,Manual,First Owner,1000000.0
Other,2012.0,120000.0,Diesel,Individual,Manual,Second Owner,1090000.0
Tata,2012.0,97000.0,Diesel,Individual,Manual,Second Owner,450000.0
Tata,2007.0,130000.0,Petrol,Individual,Manual,Second Owner,60000.0
Maruti,2013.0,50000.0,Petrol,Individual,Manual,First Owner,500000.0
Tata,2012.0,120000.0,Diesel,Individual,Manual,Second Owner,200000.0
Maruti,2006.0,100000.0,Petrol,Individual,Manual,Second Owner,60000.0
Hyundai,2012.0,67000.0,CNG,Dealer,Manual,Second Owner,185000.0
Maruti,2015.0,60000.0,Petrol,Individual,Manual,First Owner,155000.0
Maruti,2019.0,5000.0,Petrol,Individual,Manual,First Owner,600000.0
Renault,2016.0,20000.0,Petrol,Individual,Manual,First Owner,300000.0
Hyundai,2018.0,12500.0,Petrol,Individual,Manual,First Owner,850000.0
Maruti,2019.0,4000.0,CNG,Individual,Manual,First Owner,470000.0
Ford,2019.0,25000.0,Petrol,Individual,Manual,First Owner,600000.0
Toyota,2013.0,70000.0,Diesel,Individual,Manual,Second Owner,700000.0
Maruti,2007.0,149534.8,LPG,Individual,Manual,First Owner,70000.0
Toyota,2010.0,149534.8,Diesel,Individual,Manual,Second Owner,1200000.0
Other,2008.0,70000.0,Petrol,Individual,Automatic,Third Owner,650000.0
Hyundai,2018.0,70000.0,Diesel,Individual,Manual,Second Owner,450000.0
Mahindra,2014.0,100000.0,Diesel,Individual,Manual,Second Owner,750000.0
Toyota,2013.0,70000.0,Diesel,Individual,Manual,Second Owner,775000.0
Hyundai,2011.0,149534.8,Diesel,Individual,Manual,First Owner,800000.0
Honda,2015.0,80000.0,Petrol,Individual,Manual,Second Owner,360000.0
Toyota,2010.0,120000.0,Diesel,Individual,Manual,First Owner,250000.0
Other,2017.0,22038.0,Diesel,Individual,Manual,First Owner,1200000.0
Nissan,2013.0,80000.0,Diesel,Individual,Manual,First Owner,600000.0
Maruti,2010.0,90000.0,Petrol,Individual,Manual,First Owner,120000.0
Tata,2012.0,140000.0,Diesel,Individual,Manual,Second Owner,320000.0
Mahindra,2011.0,120000.0,Diesel,Individual,Manual,Second Owner,400000.0
Maruti,2015.0,60000.0,Diesel,Individual,Manual,First Owner,302000.0
Maruti,2014.0,60000.0,Petrol,Individual,Manual,Second Owner,150000.0
Tata,2012.0,90000.0,Diesel,Individual,Manual,Second Owner,200000.0
Maruti,2008.0,149534.8,Diesel,Individual,Manual,Second Owner,120000.0
Mahindra,2019.0,10000.0,Diesel,Individual,Manual,First Owner,1200000.0
Hyundai,2017.0,65000.0,Petrol,Individual,Manual,First Owner,620000.0
Toyota,2012.0,90000.0,Diesel,Individual,Manual,First Owner,449000.0
Maruti,2007.0,70000.0,Petrol,Individual,Manual,First Owner,100000.0
Hyundai,2018.0,2500.0,Petrol,Individual,Manual,First Owner,600000.0
Chevrolet,2012.0,40000.0,Diesel,Individual,Manual,First Owner,250000.0
Maruti,2018.0,63000.0,Petrol,Individual,Manual,First Owner,550000.0
Skoda,2014.0,70000.0,Diesel,Individual,Manual,First Owner,360000.0
Skoda,2012.0,60000.0,Petrol,Dealer,Automatic,First Owner,650000.0
Ford,2012.0,92000.0,Diesel,Dealer,Manual,Third Owner,199000.0
Mahindra,2014.0,89126.0,Diesel,Individual,Manual,First Owner,285000.0
Volkswagen,2009.0,134000.0,Diesel,Individual,Automatic,First Owner,260000.0
Maruti,2019.0,15000.0,Petrol,Dealer,Automatic,First Owner,869999.0
Hyundai,2016.0,42500.0,Diesel,Dealer,Manual,First Owner,425000.0
Chevrolet,2012.0,42000.0,Diesel,Dealer,Automatic,First Owner,490000.0
Mahindra,2015.0,70000.0,Diesel,Individual,Automatic,Second Owner,750000.0
Honda,2004.0,110000.0,Petrol,Individual,Manual,Third Owner,125000.0
Other,2014.0,131365.0,Diesel,Individual,Manual,First Owner,221000.0
Volkswagen,2016.0,48980.0,Diesel,Dealer,Automatic,First Owner,724000.0
Honda,2014.0,46000.0,Petrol,Dealer,Automatic,First Owner,440000.0
Chevrolet,2009.0,60000.0,Petrol,Individual,Manual,Third Owner,70000.0
Maruti,2015.0,58000.0,Diesel,Dealer,Manual,First Owner,511000.0
Maruti,2016.0,22000.0,Diesel,Dealer,Manual,First Owner,790000.0
Hyundai,2017.0,37000.0,Petrol,Individual,Manual,First Owner,640000.0
Hyundai,2009.0,70000.0,Petrol,Individual,Manual,Fourth & Above Owner,120000.0
Chevrolet,2012.0,98900.0,Diesel,Individual,Manual,Third Owner,126000.0
Chevrolet,2012.0,125000.0,Diesel,Individual,Manual,First Owner,120000.0
Mahindra,2017.0,60000.0,Diesel,Individual,Manual,First Owner,650000.0
Hyundai,2014.0,80000.0,Petrol,Individual,Manual,Second Owner,450000.0
Maruti,2010.0,80000.0,CNG,Individual,Manual,Fourth & Above Owner,110000.0
Mahindra,2017.0,40000.0,Diesel,Individual,Manual,First Owner,600000.0
Mahindra,2012.0,80000.0,Diesel,Individual,Manual,Second Owner,620000.0
Ford,2014.0,30000.0,Diesel,Individual,Manual,First Owner,600000.0
Mahindra,2018.0,35000.0,Diesel,Individual,Manual,First Owner,795000.0
Tata,2011.0,149534.8,Diesel,Individual,Manual,Third Owner,300000.0
Renault,2015.0,60000.0,Diesel,Individual,Manual,First Owner,495000.0
Tata,2018.0,34000.0,Diesel,Individual,Automatic,First Owner,1200000.0
Mahindra,2014.0,145000.0,Diesel,Individual,Manual,First Owner,350000.0
Other,2018.0,25000.0,Petrol,Individual,Automatic,First Owner,300000.0
Nissan,2018.0,70000.0,Diesel,Individual,Manual,First Owner,500000.0
Other,2017.0,36000.0,Diesel,Dealer,Automatic,First Owner,1200000.0
Honda,2014.0,58000.0,Petrol,Dealer,Manual,First Owner,345000.0
Tata,2013.0,100000.0,Diesel,Individual,Manual,First Owner,220000.0
Maruti,2001.0,100000.0,Petrol,Individual,Manual,Second Owner,50000.0
Honda,2017.0,14000.0,Petrol,Dealer,Manual,First Owner,585000.0
Maruti,2018.0,13800.0,Petrol,Individual,Automatic,First Owner,625000.0
Hyundai,2017.0,23000.0,Petrol,Dealer,Automatic,First Owner,1035000.0
Mahindra,2017.0,99700.0,Diesel,Individual,Manual,First Owner,600000.0
Toyota,2019.0,5000.0,Diesel,Individual,Automatic,First Owner,1200000.0
Honda,2014.0,49654.0,Diesel,Dealer,Manual,First Owner,650000.0
Hyundai,2016.0,45457.0,Petrol,Dealer,Manual,First Owner,550000.0
Hyundai,2017.0,39221.0,Diesel,Dealer,Manual,First Owner,1200000.0
Hyundai,2016.0,48220.0,Petrol,Dealer,Manual,First Owner,660000.0
Hyundai,2017.0,11114.0,Petrol,Dealer,Manual,First Owner,700000.0
Hyundai,2008.0,60208.0,Diesel,Dealer,Manual,First Owner,235000.0
Volkswagen,2013.0,80000.0,Diesel,Dealer,Manual,First Owner,475000.0
Other,2008.0,98600.0,Diesel,Dealer,Automatic,First Owner,795000.0
Other,2016.0,13000.0,Petrol,Dealer,Automatic,First Owner,1200000.0
Other,2015.0,30000.0,Diesel,Dealer,Automatic,First Owner,1200000.0
Other,2019.0,18000.0,Petrol,Dealer,Automatic,First Owner,1200000.0
Other,2010.0,100000.0,Diesel,Dealer,Automatic,First Owner,1200000.0
Honda,2015.0,58000.0,Petrol,Dealer,Automatic,First Owner,850000.0
Mahindra,2017.0,85441.0,Diesel,Dealer,Manual,First Owner,585000.0
Mahindra,2015.0,64541.0,Diesel,Dealer,Manual,First Owner,380000.0
Maruti,2019.0,35000.0,Diesel,Individual,Manual,First Owner,650000.0
Nissan,2017.0,16267.0,Petrol,Dealer,Manual,First Owner,434999.0
Volkswagen,2013.0,71500.0,Diesel,Dealer,Manual,First Owner,525000.0
Other,2019.0,12999.0,Diesel,Dealer,Automatic,First Owner,1200000.0
Chevrolet,2008.0,80000.0,Petrol,Individual,Manual,First Owner,160000.0
Maruti,2007.0,90000.0,Petrol,Individual,Manual,Second Owner,160000.0
Hyundai,2017.0,14700.0,Petrol,Individual,Manual,First Owner,900000.0
Maruti,2001.0,90000.0,Petrol,Individual,Manual,Second Owner,61000.0
Maruti,2017.0,50000.0,Petrol,Individual,Manual,First Owner,400000.0
Hyundai,2009.0,100000.0,Petrol,Individual,Manual,Second Owner,150000.0
Volkswagen,2019.0,24000.0,Petrol,Individual,Automatic,First Owner,950000.0
Hyundai,2007.0,90000.0,Petrol,Individual,Manual,First Owner,110000.0
Tata,2015.0,30000.0,Petrol,Individual,Manual,First Owner,375000.0
Other,2017.0,80000.0,Petrol,Individual,Manual,First Owner,350000.0
Hyundai,2012.0,92686.0,Diesel,Dealer,Manual,Second Owner,310000.0
Tata,2010.0,149534.8,Petrol,Individual,Manual,Third Owner,90000.0
Volkswagen,2011.0,90000.0,Petrol,Individual,Manual,Second Owner,350000.0
Hyundai,2003.0,60000.0,Petrol,Individual,Manual,First Owner,100000.0
Mahindra,2017.0,40000.0,Diesel,Individual,Automatic,First Owner,1200000.0
Hyundai,2014.0,55000.0,Petrol,Individual,Manual,First Owner,280000.0
Hyundai,2018.0,6000.0,Petrol,Individual,Manual,First Owner,360000.0
Maruti,2011.0,40000.0,Petrol,Individual,Manual,Second Owner,150000.0
Skoda,2017.0,15000.0,Petrol,Individual,Automatic,First Owner,900000.0
Other,2005.0,50000.0,Diesel,Individual,Manual,Second Owner,120000.0
Other,2010.0,90000.0,Petrol,Individual,Manual,Second Owner,215000.0
Renault,2013.0,38500.0,Diesel,Individual,Manual,First Owner,550000.0
Tata,2018.0,35000.0,Petrol,Individual,Manual,First Owner,775000.0
Maruti,2001.0,49359.0,Petrol,Individual,Manual,Third Owner,409999.0
Maruti,2005.0,70000.0,Petrol,Individual,Manual,Second Owner,65000.0
Maruti,2008.0,90000.0,Petrol,Individual,Manual,Second Owner,200000.0
Maruti,2010.0,50000.0,Petrol,Individual,Manual,Second Owner,240000.0
Toyota,2012.0,108731.0,Diesel,Individual,Manual,First Owner,800000.0
Toyota,2010.0,120000.0,Diesel,Individual,Manual,First Owner,400000.0
Tata,2016.0,60000.0,Diesel,Individual,Manual,First Owner,500000.0
Mahindra,2007.0,90000.0,Diesel,Individual,Manual,Third Owner,150000.0
Toyota,2014.0,140000.0,Diesel,Individual,Manual,Second Owner,500000.0
Hyundai,2014.0,80000.0,Petrol,Individual,Manual,First Owner,320000.0
Nissan,2013.0,90000.0,Diesel,Individual,Manual,First Owner,300000.0
Maruti,2018.0,14000.0,Petrol,Individual,Manual,First Owner,285000.0
Tata,2012.0,70000.0,Diesel,Individual,Manual,Second Owner,360000.0
Honda,2009.0,55000.0,Petrol,Individual,Manual,Second Owner,450000.0
Maruti,2011.0,60000.0,Petrol,Individual,Manual,Third Owner,175000.0
Chevrolet,2011.0,74000.0,Diesel,Individual,Manual,Second Owner,350000.0
Ford,2020.0,45000.0,Diesel,Dealer,Manual,First Owner,530000.0
Honda,2017.0,38000.0,Diesel,Dealer,Manual,First Owner,1025000.0
Honda,2017.0,24000.0,Diesel,Dealer,Manual,First Owner,950000.0
Honda,2017.0,29976.0,Petrol,Dealer,Manual,First Owner,725000.0
Honda,2017.0,41000.0,Petrol,Dealer,Manual,First Owner,919999.0
Honda,2018.0,15000.0,Diesel,Dealer,Manual,First Owner,700000.0
Honda,2017.0,36000.0,Diesel,Dealer,Manual,First Owner,725000.0
Honda,2017.0,30646.0,Petrol,Dealer,Manual,First Owner,840000.0
Maruti,2015.0,23600.0,Petrol,Dealer,Manual,First Owner,365000.0
Honda,2014.0,71318.0,Diesel,Dealer,Manual,First Owner,665000.0
Maruti,2003.0,78098.0,Petrol,Individual,Manual,First Owner,50000.0
Hyundai,2014.0,30000.0,Petrol,Individual,Manual,First Owner,225000.0
Hyundai,2012.0,45000.0,Petrol,Individual,Manual,Second Owner,229999.0
Hyundai,2008.0,67000.0,Petrol,Individual,Manual,First Owner,145000.0
Ford,2017.0,18054.0,Petrol,Dealer,Manual,First Owner,750000.0
Honda,2015.0,40000.0,Diesel,Individual,Manual,First Owner,785000.0
Hyundai,2011.0,30000.0,Petrol,Individual,Manual,First Owner,225000.0
Hyundai,2017.0,80000.0,Diesel,Individual,Manual,First Owner,300000.0
Hyundai,2016.0,20000.0,Diesel,Individual,Manual,First Owner,680000.0
Mahindra,2016.0,40000.0,Diesel,Individual,Manual,First Owner,700000.0
Tata,2011.0,120000.0,Diesel,Individual,Manual,First Owner,180000.0
Ford,2008.0,120000.0,Diesel,Individual,Manual,Second Owner,270000.0
Maruti,2010.0,97000.0,Petrol,Individual,Manual,Second Owner,370000.0
Mahindra,2018.0,70000.0,Diesel,Individual,Manual,First Owner,1100000.0
Hyundai,2004.0,120000.0,Diesel,Individual,Manual,Second Owner,120000.0
Skoda,2013.0,88000.0,Diesel,Individual,Manual,Second Owner,430000.0
Maruti,2014.0,38406.0,Diesel,Dealer,Manual,First Owner,550000.0
Hyundai,2014.0,54350.0,Petrol,Dealer,Manual,First Owner,320000.0
Maruti,2015.0,32260.0,Petrol,Dealer,Manual,First Owner,390000.0
Renault,2014.0,58231.0,Diesel,Dealer,Manual,First Owner,550000.0
Maruti,2012.0,59858.0,Petrol,Dealer,Manual,First Owner,370000.0
Maruti,2010.0,73350.0,Petrol,Dealer,Manual,First Owner,190000.0
Renault,2013.0,88473.0,Diesel,Dealer,Manual,First Owner,509999.0
Honda,2013.0,96987.0,Petrol,Dealer,Manual,First Owner,450000.0
Other,2016.0,77350.0,Diesel,Dealer,Automatic,First Owner,1200000.0
Maruti,2015.0,61187.0,Diesel,Dealer,Manual,First Owner,550000.0
Mahindra,2009.0,68350.0,Diesel,Dealer,Manual,First Owner,400000.0
Ford,2015.0,81150.0,Diesel,Dealer,Manual,First Owner,585000.0
Hyundai,2019.0,30000.0,Petrol,Individual,Manual,First Owner,500000.0
Maruti,2015.0,30000.0,Petrol,Individual,Manual,First Owner,800000.0
Maruti,2009.0,120000.0,Diesel,Individual,Manual,Second Owner,265000.0
Ford,2012.0,149534.8,Diesel,Individual,Manual,First Owner,175000.0
Other,2007.0,50000.0,Petrol,Individual,Manual,Second Owner,125000.0
Tata,2010.0,80000.0,Diesel,Individual,Manual,First Owner,165000.0
Mahindra,2011.0,149534.8,Diesel,Individual,Manual,First Owner,150000.0
Hyundai,2015.0,90000.0,Diesel,Individual,Manual,Second Owner,1025000.0
Toyota,2014.0,149534.8,Diesel,Individual,Manual,Second Owner,1030000.0
Chevrolet,2012.0,90000.0,Diesel,Individual,Manual,Fourth & Above Owner,380000.0
Maruti,2010.0,110000.0,Diesel,Individual,Manual,Third Owner,250000.0
Maruti,2001.0,80000.0,Petrol,Individual,Manual,Second Owner,85000.0
Other,2016.0,35000.0,Diesel,Individual,Manual,First Owner,500000.0
Hyundai,2018.0,15000.0,Petrol,Individual,Manual,First Owner,350000.0
Maruti,2010.0,52000.0,Petrol,Individual,Manual,Second Owner,190000.0
Volkswagen,2009.0,140000.0,Diesel,Individual,Manual,First Owner,940000.0
Maruti,2013.0,60000.0,Petrol,Individual,Manual,Second Owner,475000.0
Maruti,2018.0,17000.0,Petrol,Individual,Manual,First Owner,300000.0
Chevrolet,2016.0,70000.0,Petrol,Individual,Manual,Third Owner,250000.0
Maruti,2001.0,97000.0,Petrol,Individual,Manual,Fourth & Above Owner,93000.0
Ford,2012.0,125000.0,Diesel,Individual,Manual,Second Owner,290000.0
Tata,2010.0,149534.8,Petrol,Individual,Manual,Third Owner,75000.0
Mahindra,2015.0,120000.0,Diesel,Individual,Manual,Second Owner,1000000.0
Hyundai,2015.0,87000.0,Diesel,Individual,Manual,First Owner,550000.0
Other,2010.0,75000.0,Diesel,Individual,Manual,Third Owner,285000.0
Maruti,2012.0,40000.0,Petrol,Individual,Manual,Second Owner,229999.0
Ford,2014.0,120000.0,Diesel,Individual,Manual,First Owner,580000.0
Toyota,2005.0,100000.0,Petrol,Individual,Manual,Fourth & Above Owner,175000.0
Maruti,2012.0,110000.0,Diesel,Individual,Manual,Fourth & Above Owner,250000.0
Maruti,2006.0,105700.0,Petrol,Individual,Manual,First Owner,70000.0
Maruti,2017.0,14000.0,Petrol,Dealer,Manual,First Owner,430999.0
Chevrolet,2010.0,70000.0,Petrol,Individual,Manual,First Owner,80000.0
Maruti,2019.0,28000.0,Petrol,Dealer,Manual,First Owner,335000.0
Maruti,2017.0,51000.0,Petrol,Dealer,Manual,First Owner,350000.0
Maruti,2018.0,56000.0,Petrol,Dealer,Manual,First Owner,315000.0
Volkswagen,2019.0,35000.0,Diesel,Individual,Automatic,First Owner,1100000.0
Maruti,2005.0,24000.0,Petrol,Individual,Manual,First Owner,80000.0
Maruti,2014.0,64000.0,Petrol,Dealer,Manual,Second Owner,285000.0
Tata,2009.0,120000.0,Diesel,Individual,Manual,Third Owner,100000.0
Maruti,2011.0,37091.0,Petrol,Individual,Manual,First Owner,225000.0
Other,2017.0,80000.0,Diesel,Individual,Automatic,First Owner,1200000.0
Maruti,2018.0,38900.0,Petrol,Individual,Manual,Third Owner,320000.0
Hyundai,2016.0,60000.0,Diesel,Individual,Manual,Third Owner,1200000.0
Maruti,2008.0,110000.0,Petrol,Individual,Manual,Third Owner,120000.0
Volkswagen,2011.0,100000.0,Diesel,Individual,Manual,Second Owner,200000.0
Hyundai,2016.0,85000.0,Diesel,Individual,Manual,First Owner,1151000.0
Tata,2012.0,140000.0,Diesel,Individual,Manual,First Owner,120000.0
Renault,2017.0,20000.0,Petrol,Individual,Manual,First Owner,220000.0
Mahindra,2018.0,40000.0,Diesel,Individual,Manual,First Owner,784000.0
Honda,2017.0,50000.0,Petrol,Individual,Manual,First Owner,500000.0
Hyundai,2018.0,20000.0,Petrol,Individual,Manual,First Owner,350000.0
Mahindra,2018.0,50000.0,Diesel,Individual,Automatic,First Owner,1200000.0
Mahindra,2014.0,100000.0,Diesel,Individual,Manual,Second Owner,600000.0
Hyundai,2019.0,9400.0,Petrol,Individual,Manual,First Owner,525000.0
Ford,2017.0,12000.0,Diesel,Individual,Manual,First Owner,930000.0
Maruti,2017.0,14100.0,CNG,Dealer,Manual,First Owner,440000.0
Maruti,2016.0,21000.0,Petrol,Dealer,Manual,First Owner,434999.0
Hyundai,2011.0,28000.0,Petrol,Dealer,Manual,First Owner,250000.0
Maruti,2017.0,35000.0,Diesel,Dealer,Manual,First Owner,940000.0
Hyundai,2017.0,31000.0,Diesel,Dealer,Automatic,First Owner,1050000.0
Maruti,2016.0,58000.0,Diesel,Dealer,Manual,First Owner,825000.0
